text,label
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95262057}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.93678975}, {'transcript': ""it's at 11:00""}, {'transcript': ""it's a 11:00""}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's an 11:00""}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94925666}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96501631}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is sick'}, {'transcript': 'the circus is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",happy
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95550919}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",happy
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.85220391}, {'transcript': ""what's stopping a couple of minutes""}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'was stopping a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97044784}, {'transcript': 'I think I have seen this before'}, {'transcript': 'I think I seen this before'}, {'transcript': ""I think I've seen it before""}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96828079}, {'transcript': 'I think I seen this before'}, {'transcript': 'I think I have seen this before'}], 'final': True}",happy
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.9690699}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wondered what this is about'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.9638502}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I've a doctor's appointment""}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.86630839}, {'transcript': '11:00'}, {'transcript': 'just 11:00'}, {'transcript': 'at 11:00'}], 'final': True}",happy
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95813698}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'is 11:00'}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96413767}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",happy
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.96203899}, {'transcript': 'no wonder what this is about'}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wonder why this is about'}, {'transcript': 'I wonder whether this is about'}], 'final': True}",happy
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}, {'transcript': ""don't forget the jacket""}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow will be cold', 'confidence': 0.95847833}, {'transcript': 'maybe tomorrow it will be cold'}, {'transcript': ""maybe tomorrow we'll be cold""}, {'transcript': 'maybe tomorrow I will be cold'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94341385}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'is 11:00'}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': 'maybe tomorrow it would be cold'}], 'final': True}",happy
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.91663373}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': ""we'll stop in a couple of minute""}, {'transcript': 'well stop in a couple of minute'}], 'final': True}",happy
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.94416893}, {'transcript': 'the service is slick'}, {'transcript': 'the circus is slick'}, {'transcript': 'the surface is sick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",happy
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.88483769}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'stop in a couple of minutes'}, {'transcript': 'Full Stop in a couple of minutes'}], 'final': True}",happy
"{'alternative': [{'transcript': ""don't forget a jack"", 'confidence': 0.94275045}, {'transcript': ""don't forget to Jack""}, {'transcript': ""don't forget Jack""}, {'transcript': ""don't forget the jack""}], 'final': True}",happy
"{'alternative': [{'transcript': 'well stop in a couple of minutes', 'confidence': 0.92102635}, {'transcript': 'well stop it in a couple of minutes'}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop it a couple of minutes'}, {'transcript': 'will stop in a couple of minutes'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94552219}, {'transcript': '11:00'}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}], 'final': True}",happy
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96191251}, {'transcript': 'the service is slick'}, {'transcript': 'the circus is slick'}, {'transcript': 'the surface is sick'}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.90783006}, {'transcript': 'maybe tomorrow will be cold'}, {'transcript': ""maybe tomorrow we'll be cold""}, {'transcript': ""maybe tomorrow it'll be cold""}, {'transcript': 'maybe tomorrow it would be cold'}], 'final': True}",happy
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97195029}, {'transcript': 'I wondered what this is about'}, {'transcript': 'I wonder if this is about'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96286666}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.9394362}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'if 11:00'}], 'final': True}",happy
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97185397}, {'transcript': 'I think I seen this before'}, {'transcript': ""I think I've seen it before""}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.94305581}, {'transcript': 'maybe tomorrow will be cold'}, {'transcript': ""maybe tomorrow we'll be cold""}, {'transcript': ""maybe tomorrow it'll be cold""}, {'transcript': 'maybe tomorrow it will be cold?'}], 'final': True}",happy
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}, {'transcript': ""the airplane it's almost full""}, {'transcript': 'airplane is almost full'}, {'transcript': 'the airplane is almost fall'}, {'transcript': 'the airplane is almost four'}], 'final': True}",happy
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the surface of slick'}, {'transcript': 'the surface is a slick'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97121358}, {'transcript': 'I think I seen this before'}, {'transcript': ""I think I've seen it before""}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': 'maybe tomorrow will be cold'}], 'final': True}",happy
"{'alternative': [{'transcript': 'well stop it a couple of minutes', 'confidence': 0.84637368}, {'transcript': ""we'll stop at a couple of minutes""}, {'transcript': ""we'll stop it a couple of minutes""}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop at a couple of minutes'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96932775}, {'transcript': 'I think I seen this before'}, {'transcript': 'I think I have seen this before'}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.96099329}, {'transcript': ""maybe tomorrow it'll be cold""}, {'transcript': 'maybe tomorrow it would be cold'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96063906}, {'transcript': 'I think I seen this before'}, {'transcript': 'I think I have seen this before'}, {'transcript': 'I think I see this before'}, {'transcript': ""I think I'm seeing this before""}], 'final': True}",happy
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jacket""}], 'final': True}",happy
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happened in'}, {'transcript': 'that is exactly what happened;'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95715016}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.95270222}, {'transcript': ""I think I've seen it before""}, {'transcript': 'I think I seen this before'}, {'transcript': ""I think I'm seen this before""}, {'transcript': 'I think I seen it before'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94456226}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.95951885}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wonder what this is a bad'}, {'transcript': 'I wonder where this is about'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94501674}, {'transcript': 'is 11:00'}, {'transcript': 'does 11:00'}, {'transcript': ""there's 11:00""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",happy
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.8892988}, {'transcript': ""it's at 11:00""}, {'transcript': 'its 11:00'}, {'transcript': 'is 11:00'}], 'final': True}",happy
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.96166354}, {'transcript': 'I wonder if this is about'}, {'transcript': 'wonder what this is about'}, {'transcript': 'I wonder this is about'}, {'transcript': 'I wondered what this is about'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96040565}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",happy
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97099286}, {'transcript': 'that is exactly what happen'}, {'transcript': 'that is exactly what happens'}], 'final': True}",happy
"{'alternative': [{'transcript': 'I wonder if this is about', 'confidence': 0.86370397}, {'transcript': 'I wonder what this is about'}, {'transcript': 'this is about'}, {'transcript': 'I wonder where this is about'}], 'final': True}",happy
